Produto,,,Unidade,,Estoque Atual,,Lote,,Validade,,Est.,,Qt Kit,,Endereço,,Quantidade,,Qt. Dig.,Fabricante
,,,,,,,,GW0182,,30/08/2028,,501,,"0,000",,,,"22,000",,
,187,ALFAST 544MCG/ML-5ML AMP EV-ALFENTANILA,,AMP C/272,,"166,000",,50014887,,30/06/2026,,559,,"0,000",,,,"7,000",,
,,,,,,,,50024207,,31/01/2027,,559,,"0,000",,,,"4,000",,
,,,,,,,,50028075,,30/05/2027,,333,,"0,000",,,,"1,000",,
,,,,,,,,50030381,,31/07/2027,,333,,"0,000",,,,"2,000",,
,,,,,,,,50030381,,31/07/2027,,559,,"0,000",,,,"2,000",,
,,,,,,,,50037505,,30/01/2028,,333,,"0,000",,,,"39,000",,
,,,,,,,,50037505,,30/01/2028,,335,,"0,000",,,,"5,000",,
,,,,,,,,50037505,,30/01/2028,,337,,"0,000",,,,"106,000",,
,196,ZYLORIC 100MG COMP-ALOPURINOL,,COMP C/10,,"38,000",,P0009552,,30/11/2026,,346,,"0,000",,,,"2,000",,
,,,,,,,,P0011716,,31/01/2027,,330,,"0,000",,,,"1,000",,
,,,,,,,,P0019641,,30/12/2027,,332,,"0,000",,,,"29,000",,
,,,,,,,,P0019639,,31/12/2027,,332,,"0,000",,,,"2,000",,
,,,,,,,,P0019639,,31/12/2027,,334,,"0,000",,,,"2,000",,
,,,,,,,,P0019639,,31/12/2027,,337,,"0,000",,,,"2,000",,
,198,ZYLORIC 300MG COMP-ALOPURINOL,,COMP C/30,,"156,000",,P0007863,,31/07/2026,,341,,"0,000",,,,"11,000",,
,,,,,,,,P0009835,,30/11/2026,,343,,"0,000",,,,"9,000",,
,,,,,,,,P0011731,,31/01/2027,,501,,"0,000",,,,"2,000",,
,,,,,,,,PL5752,,28/02/2027,,332,,"0,000",,,,"12,000",,
,,,,,,,,P0013278,,30/04/2027,,334,,"0,000",,,,"1,000",,
,,,,,,,,P0013380,,30/04/2027,,334,,"0,000",,,,"2,000",,
,,,,,,,,P0013380,,30/04/2027,,336,,"0,000",,,,"1,000",,
,,,,,,,,P0013281,,30/04/2027,,341,,"0,000",,,,"10,000",,
,,,,,,,,P0013380,,30/04/2027,,501,,"0,000",,,,"18,000",,
,,,,,,,,P0017400,,31/08/2027,,332,,"0,000",,,,"28,000",,
,,,,,,,,P0017400,,31/08/2027,,334,,"0,000",,,,"2,000",,
,,,,,,,,P0019641,,30/12/2027,,501,,"0,000",,,,"60,000",,
,203,"FRONTAL 0,5MG COMP-ALPRAZOLAM",,"COMP C/0,",,"562,000",,MN9872,,30/04/2028,,334,,"0,000",,,,"2,000",,
,,,,,,,,MN9872,,30/04/2028,,336,,"0,000",,,,"15,000",,
,,,,,,,,MN9872,,30/04/2028,,337,,"0,000",,,,"545,000",,
,215,ACTILYSE 50MG-50ML FR/AMP EV-ALTEPLASE,,FA C/50MG,,"18,000",,405460,,30/06/2027,,336,,"0,000",,,,"1,000",,
,,,,,,,,503233,,31/03/2028,,334,,"0,000",,,,"2,000",,
,,,,,,,,503233,,31/03/2028,,336,,"0,000",,,,"1,000",,
,,,,,,,,504227,,30/04/2028,,334,,"0,000",,,,"2,000",,
,,,,,,,,504227,,30/04/2028,,335,,"0,000",,,,"2,000",,
,,,,,,,,504227,,30/04/2028,,336,,"0,000",,,,"4,000",,
,,,,,,,,504227,,30/04/2028,,501,,"0,000",,,,"6,000",,
,216,MANTIDAN 100MG COMP-AMANTADINA,,COMP C/10,,"390,000",,967087,,01/02/2027,,337,,"0,000",,,,"30,000",,
,,,,,,,,122149,,30/09/2027,,337,,"0,000",,,,"30,000",,
,,,,,,,,134561,,01/11/2027,,337,,"0,000",,,,"30,000",,
Produto,,,Unidade,,Estoque Atual,,Lote,,Validade,,Est.,,Qt Kit,,Endereço,,Quantidade,,Qt. Dig.,Fabricante
,216,,,,,"390,000",,137963,,30/11/2027,,337,,"0,000",,,,"300,000",,
,245,AMYTRIL 25MG COMP REV-AMITRIPTILINA,,COMP C/25,,"38,000",,50022727,,30/12/2026,,334,,"0,000",,,,"7,000",,
,,,,,,,,50022659,,31/12/2026,,334,,"0,000",,,,"1,000",,
,,,,,,,,50025054,,28/02/2027,,337,,"0,000",,,,"30,000",,
,253,"AMOXICILINA/CLAVULANATO POT 250/62,5MG/5ML-75ML FR SUSP EMS",,FRASC C/7,,"4,000",,2550647,,30/11/2027,,501,,"0,000",,,,"4,000",,
,267,AMOXICILINA 500MG CAPS EUROFARMA,,CAPS C/50,,"1,000",,2407661,,30/06/2026,,332,,"0,000",,,,"1,000",,
,285,AMBISOME 50MG FR/AMP EV-ANFOTERICINA B LIPOSSOMAL,,FA C/50MG,,"76,000",,10005747,,28/02/2027,,332,,"0,000",,,,"3,000",,
,,,,,,,,10006190,,28/02/2027,,332,,"0,000",,,,"3,000",,
,,,,,,,,10012261,,31/03/2027,,501,,"0,000",,,,"30,000",,
,,,,,,,,10008523,,30/04/2027,,501,,"0,000",,,,"40,000",,
,288,ECALTA 100MG FR/AMP EV-ANIDULAFUNGINA(GELAD),,FA C/100M,,"1,000",,HT0475,,31/10/2026,,332,,"0,000",,,,"1,000",,
,307,ANLODIPINO 5MG COMP MEDLEY,,COMP C/5,,"1.037,000",,EKP10684,,30/08/2026,,346,,"0,000",,,,"1,000",,
,,,,,,,,EKP10684,,30/08/2026,,348,,"0,000",,,,"1,000",,
,,,,,,,,EKP14421,,31/10/2026,,341,,"0,000",,,,"1,000",,
,,,,,,,,FKP03121.,,25/01/2027,,341,,"0,000",,,,"2,000",,
